id;ip;Q1;Q2A;Q2B;Q2C;Q2D;Q2E;Q2F;Q3A;Q3B;Q4A;Q4B;Q4C;Q5A;Q5B;Q5C;Q5D;Q5E;Q5F;Q5G;Q5H;Q6A;Q6B;Q7A;Q7B;Q7C;Q7D;Q7E;Q7F;Q7G;Q7H;Q7I;Q8A;Q8B;Q8C;Q8D;Q8E;Q8F;Q8G;Q8H;Q9;Q10;Q11A;Q11B;Q12A;Q12B;Q13A;Q13B;Q14
848;173.179.6.164;Oui;Oui;Oui;Oui;Non;Non;;Q3A3;;Q48;Q41;Q45;3;4;5;5;4;5;5;5;Q62;Q63;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Oui;Non;Oui;Oui;Non;;Maîtrise recherche;;Biomédical;;Un homme;;Étudiant étranger;;
1098;132.204.243.251;Peut-être;Non;Non;Non;Oui;Non;;Q3A3;;Q43;Q42;Q44;4;5;5;4;2;5;5;5;Q62;Q63;Non;Non;Non;Non;Non;Non;Non;Oui;;Oui;Non;Non;Oui;Non;Oui;Non;;Maîtrise recherche;;Électrique;;Un homme;;Citoyen canadien;;
1345;132.207.209.213;Peut-être;Non;Oui;Non;Non;Non;;Q3A3;;Q42;Q41;Q48;2;4;5;3;3;5;5;5;Q64;Q61;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Mathématiques de l'ingénieur;;Une femme;;Étudiant étranger;;
76;10.200.62.171;Oui;Oui;Non;Oui;Non;Non;;Q3A2;;Q42;Q46;Q41;4;3;3;4;3;2;2;4;Q63;Q62;Non;Non;Non;Oui;Non;Oui;Non;Non;;Oui;Oui;Non;Oui;Non;Non;Non;;Maîtrise recherche;;Mécanique;;Un homme;;Étudiant étranger;;
90;10.200.10.124;Oui;Non;Non;Oui;Non;Non;;Q3A2;;Q47;Q41;Q44;4;5;3;2;1;3;5;3;Q62;Q61;Non;Non;Non;Non;Non;Non;Non;Oui;;Oui;Non;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Informatique;;Un homme;;Étudiant étranger;;
237;10.200.45.110;Oui;Non;Oui;Oui;Non;Non;;Q3A2;;Q47;Q43;Q42;4;4;5;2;3;5;5;4;Q61;Q62;Oui;Oui;Oui;Non;Non;Non;Non;Non;;Oui;Oui;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Physique;;Un homme;;Étudiant étranger;;
275;10.200.49.247;Oui;Non;Non;Oui;Non;Non;;Q3A2;;Q41;Q47;Q45;5;4;5;5;4;5;5;5;Q64;Q62;Non;Non;Non;Non;Non;Oui;Non;Non;;Oui;Non;Non;Oui;Oui;Non;Non;;Maîtrise recherche;;Mathématiques de l'ingénieur;;Un homme;;Étudiant étranger;;
412;132.207.211.61;Oui;Non;Non;Oui;Non;Non;;Q3A2;;Q41;Q43;Q47;4;5;4;4;1;4;5;5;Q61;Q64;Oui;Oui;Oui;Non;Non;Non;Non;Non;;Non;Non;Oui;Oui;Non;Non;Non;;Maîtrise recherche;;Biomédical;;Une femme;;Étudiant étranger;;
494;132.204.222.34;Oui;Oui;Oui;Oui;Non;Non;;Q3A2;;Q48;Q41;Q45;3;3;4;5;3;4;5;5;Q64;Q63;Non;Non;Non;Non;Non;Non;Oui;Non;;Oui;Oui;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Mécanique;;Un homme;;Étudiant étranger;;
638;174.93.139.197;Oui;Oui;Oui;Oui;Non;Non;;Q3A2;;Q42;Q45;Q48;5;5;5;5;5;5;5;5;Q63;Q64;Non;Oui;Oui;Oui;Oui;Non;Non;Non;;Non;Non;Oui;Oui;Non;Non;Non;;Maîtrise recherche;;Mécanique;;Un homme;;Citoyen canadien;;La possibilité de faire un projet intégrateur 4 dans lequel on cherche vraiment à commercialiser un produit technologique serait une très bonne idée.
31;132.207.100.35;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Non;Non;Non;Non;;Oui;Non;Oui;Oui;Non;Non;Non;;Maîtrise recherche;;Mécanique;;Un homme;;Citoyen canadien;;
45;198.58.150.31;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Oui;Non;Non;Non;Oui;Oui;Non;;Oui;Non;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Civil;;Une femme;;Citoyen canadien;;
81;10.200.31.116;Peut-être;Oui;Oui;Oui;Non;Non;;;;Q41;Q43;Q48;1;3;4;4;4;4;4;4;Q61;Q63;Oui;Non;Non;Non;Non;Non;Non;Non;;Oui;Non;Oui;Oui;Non;Non;Non;;Maîtrise recherche;;Électrique;;Un homme;;Étudiant étranger;;
86;10.200.25.87;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Aérospatial;;Un homme;;Étudiant étranger;;
99;132.207.238.242;Peut-être;Oui;Oui;Non;Non;Non;;;;Q42;Q44;Q43;3;4;5;4;4;3;3;2;Q62;Q61;Oui;Oui;Oui;Non;Non;Non;Non;Non;;Oui;Oui;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Mécanique;;Une femme;;Citoyen canadien;;
122;69.159.117.185;Non;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Oui;Non;Non;Oui;Oui;Non;Non;;Maîtrise recherche;;Mathématiques de l'ingénieur;;Une femme;;Citoyen canadien;;
153;10.200.39.24;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Non;Non;Non;Non;;Oui;Non;Non;Oui;Oui;Non;Non;;Maîtrise recherche;;Chimique;;Un homme;;Étudiant étranger;;
172;132.207.72.10;Non;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Informatique;;Un homme;;Étudiant étranger;;
188;10.200.51.242;Non;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;Oui;Oui;Non;Non;Non;Oui;Non;Non;;Non;Non;Oui;Oui;Non;Non;Non;;Maîtrise recherche;;Énergétique et nucléaire;;Un homme;;Étudiant étranger;;
193;10.200.61.217;Non;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Non;Non;Oui;Non;;Non;Non;Non;Oui;Oui;Non;Non;;Maîtrise recherche;;Biomédical;;Une femme;;Étudiant étranger;;
204;10.200.61.239;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Oui;Non;Non;Oui;;Maîtrise recherche;;Minéral;;Un homme;;Citoyen canadien;;
217;10.200.2.63;Non;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Non;Non;Non;Non;;Oui;Non;Non;Non;Oui;Oui;Non;;Maîtrise recherche;;Biomédical;;Ne souhaite pas répondre;;Étudiant étranger;;
228;132.207.100.13;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Oui;Non;Non;Non;Oui;Non;Non;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Autre;;Ne souhaite pas répondre;;Citoyen canadien;;
250;207.236.175.229;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Non;Non;Oui;Non;;Oui;Oui;Non;Non;Non;Non;Non;;Maîtrise recherche;;Aérospatial;;Un homme;;Étudiant étranger;;
291;10.200.62.134;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Industriel;;Un homme;;Citoyen canadien;;
293;132.207.41.137;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Oui;Non;Non;Oui;Non;Non;Non;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Mécanique;;Une femme;;Citoyen canadien;;
294;70.50.47.227;Non;Non;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;Oui;Oui;Oui;Oui;Non;Non;Non;Non;;Non;Non;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Physique;;Un homme;;Citoyen canadien;;
317;132.207.40.120;Peut-être;Non;Non;Non;Oui;Non;;;;Q41;Q45;Q42;3;2;3;5;1;2;3;4;Q62;Q64;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Oui;Non;Oui;Non;;Maîtrise recherche;;Mécanique;;Un homme;;Étudiant étranger;;
358;10.200.43.99;Non;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Oui;Non;Non;Oui;Non;;Non;Non;Non;Oui;Non;Non;Non;;Maîtrise recherche;;Physique;;Un homme;;Citoyen canadien;;
366;24.225.202.164;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Oui;Non;Non;Non;Oui;Non;Non;;Oui;Non;Oui;Non;Oui;Non;Non;;Maîtrise recherche;;Électrique;;Une femme;;Étudiant étranger;;
373;24.200.121.100;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Mathématiques de l'ingénieur;;Un homme;;Étudiant étranger;;
395;10.10.7.42;Non;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;;Non;Non;Non;Oui;Non;Non;Non;;Maîtrise recherche;;Civil;;Une femme;;Citoyen canadien;;
427;70.80.228.194;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Industriel;;Un homme;;Étudiant étranger;;
428;10.200.36.166;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Minéral;;Un homme;;Étudiant étranger;;
463;67.69.76.154;Non;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Non;Oui;Non;Non;;Non;Oui;Non;Oui;Oui;Non;Non;;Maîtrise recherche;;Aérospatial;;Un homme;;Citoyen canadien;;
476;132.207.133.35;Peut-être;Non;Oui;Non;Non;Non;;;;Q48;Q42;Q41;1;5;5;5;3;3;5;5;Q64;Q61;Oui;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Oui;Oui;Non;Non;Non;;Maîtrise recherche;;Biomédical;;Un homme;;Étudiant étranger;;
496;24.48.69.98;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Non;Oui;Non;Non;Oui;Oui;Non;;Oui;Oui;Non;Non;Oui;Non;Non;;Maîtrise recherche;;Informatique;;Un homme;;Étudiant étranger;;
539;99.230.181.138;Non;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Oui;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Mathématiques de l'ingénieur;;Une femme;;Étudiant étranger;;
540;99.230.181.138;Non;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Oui;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Mathématiques de l'ingénieur;;Une femme;;Étudiant étranger;;
543;10.200.18.202;Non;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Oui;Non;Oui;Non;;Non;Oui;Non;Oui;Oui;Non;Non;;Maîtrise recherche;;Chimique;;Une femme;;Étudiant étranger;;
635;10.200.33.130;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Oui;Oui;Oui;Oui;Non;Non;Non;Non;;Oui;Oui;Non;Oui;Non;Non;Non;;Maîtrise recherche;;Mécanique;;Une femme;;Citoyen canadien;;
636;66.130.214.28;Non;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Oui;Non;Oui;Non;Non;;Non;Non;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Géologique;;Une femme;;Étudiant étranger;;
659;192.222.236.200;Peut-être;Non;Non;Non;Non;Oui;;;;Q46;Q42;Q41;3;3;4;4;4;4;4;4;Q62;Q63;Oui;Non;Non;Non;Non;Non;Non;Non;;Oui;Non;Oui;Non;Oui;Non;Non;;Maîtrise recherche;;Informatique;;Un homme;;Étudiant étranger;;
870;10.10.7.61;Non;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Oui;Oui;Non;Non;;Non;Non;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Chimique;;Une femme;;Citoyen canadien;;
885;142.243.254.224;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Industriel;;Un homme;;Étudiant étranger;;
941;216.46.7.238;Non;Oui;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Oui;Oui;Non;Non;;Maîtrise recherche;;Informatique;;Un homme;;Étudiant étranger;;
943;162.222.81.35;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Oui;Oui;Non;Oui;Oui;Oui;Non;;Oui;Oui;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Civil;;Une femme;;Étudiant étranger;;
955;184.151.114.140;Peut-être;Non;Non;Non;Oui;Non;;;;Q41;Q42;;;;;;;;;;Q61;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Chimique;;Une femme;;Citoyen canadien;;
1053;50.100.111.166;Peut-être;Oui;Non;Non;Non;Oui;;;;Q44;Q42;Q45;2;4;4;;;4;4;;Q61;Q64;Non;Non;Non;Non;Oui;Oui;Non;Non;;Oui;Non;Non;Non;Non;Oui;Non;;Maîtrise recherche;;Chimique;;Une femme;;Citoyen canadien;;
1111;10.200.53.36;Non;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;Oui;Non;Non;Non;Non;Oui;Non;Non;;Oui;Non;Non;Oui;Non;Non;Non;;Maîtrise recherche;;Civil;;Une femme;;Citoyen canadien;;
1120;10.200.61.166;Peut-être;Non;Oui;Oui;Non;Non;;;;Q41;Q42;Q48;5;4;5;5;4;5;5;5;Q61;Q62;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Oui;Oui;Non;Non;Non;;Maîtrise recherche;;Chimique;;Un homme;;Citoyen canadien;;
1256;10.200.59.36;Non;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Oui;Non;Non;Non;Non;;Maîtrise recherche;;Industriel;;Un homme;;Étudiant étranger;;
1268;10.200.56.33;Non;Oui;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;;Oui;Non;Non;Non;Non;Non;Non;;Maîtrise recherche;;Industriel;;Un homme;;Citoyen canadien;;
1303;10.200.54.227;Non;Non;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Mathématiques de l'ingénieur;;Un homme;;Citoyen canadien;;À ce que je sache ce sont surtout les professeurs qui sont proche de leur laboratoire qui sont dans l'entreprenariat à polytechnique...-Cela pourrait être intéressant d'en parler (en bien/ en mal) et de faire mieux connaître l'entreprenariat à poly pour ceux qui trouve cela invisible... mais comment les faire venir a une telle conférence ?
1317;66.130.214.28;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Non;Non;Non;Non;Oui;;Maîtrise recherche;;Géologique;;Ne souhaite pas répondre;;Ne souhaite pas répondre;;
160;216.46.7.234;Peut-être;Oui;Oui;Oui;Non;Non;;Q3A4;;Q42;Q48;Q41;5;4;5;5;5;4;3;4;Q64;Q62;Non;Non;Non;Non;Non;Non;Non;Oui;;Oui;Non;Oui;Oui;Non;Non;Non;;Post-Doctorat;;Informatique;;Un homme;;Étudiant étranger;;
904;104.163.172.189;Peut-être;Non;Non;Oui;Non;Non;;Q3A1;;Q47;Q48;;4;5;5;5;4;5;5;5;Q64;Q61;Non;Non;Non;Non;Non;Non;Non;Oui;;Oui;Non;Non;Oui;Non;Oui;Non;;Post-Doctorat;;Industriel;;Une femme;;Étudiant étranger;;L'entreprenariat concerne aussi la création de COOP et d'OSBL. Ce serait bien de pouvoir être également accompagner pour ce type de structure.
442;132.206.111.176;Oui;Oui;Non;Oui;Non;Non;;Q3A3;;Q48;Q45;Q41;3;5;5;4;4;4;4;5;Q63;Q62;Non;Oui;Non;Non;Non;Non;Non;Non;;Oui;Non;Non;Oui;Non;Non;Non;;Post-Doctorat;;Mécanique;;Un homme;;Étudiant étranger;;
61;10.200.58.167;Oui;Non;Non;Oui;Non;Non;;Q3A4;;Q48;Q42;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
214;72.143.210.43;Peut-être;Non;Oui;Non;Non;Non;;Q3A4;;Q45;Q42;Q43;3;3;5;5;4;5;5;5;Q64;Q62;Non;Non;Non;Non;Non;Non;Non;Oui;;Non;Non;Oui;Oui;Non;Non;Non;;;;;;;;;;
324;72.143.209.213;Peut-être;Non;Oui;Non;Non;Oui;;Q3A4;;Q48;Q41;;2;2;4;4;5;4;4;5;Q61;Q64;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
351;184.161.140.65;Peut-être;Oui;Oui;Oui;Non;Non;;Q3A4;;Q42;Q44;Q41;4;2;2;1;1;1;1;1;Q63;Q62;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
409;10.200.23.206;Peut-être;Oui;Oui;Non;Non;Non;;Q3A4;;Q48;Q42;Q41;3;3;4;4;4;4;4;4;Q61;Q64;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
467;50.100.103.72;Peut-être;Oui;Oui;Non;Non;Non;;Q3A4;;Q41;Q44;Q45;;;;;;;;;Q64;Q61;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
522;37.173.157.27;Peut-être;Non;Non;Non;Non;Oui;;Q3A4;;Q41;Q42;Q44;2;2;2;4;4;4;3;2;Q63;Q61;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
787;135.19.237.166;Peut-être;Oui;Oui;Oui;Non;Non;;Q3A4;;Q41;Q42;Q47;3;5;3;5;5;5;5;5;Q61;Q62;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
839;45.74.75.72;Oui;Oui;Oui;Oui;Non;Non;;Q3A4;;Q42;Q45;Q43;5;5;4;5;4;4;5;5;Q62;Q63;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
951;132.207.40.57;Oui;Non;Non;Non;Oui;Non;;Q3A4;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1343;24.203.163.157;Peut-être;Oui;Oui;Non;Non;Non;;Q3A4;;Q43;Q42;Q47;4;5;4;4;3;4;5;4;Q64;Q61;Non;Oui;Oui;Oui;Non;Non;Non;Non;;Oui;Non;Non;Non;Non;Non;Non;;;;;;;;;;
264;67.216.47.215;Peut-être;Oui;Non;Non;Non;Non;;Q3A1;;Q41;Q43;Q48;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
745;206.167.243.2;Peut-être;Oui;Oui;Oui;Non;Non;;Q3A3;;Q48;Q47;Q46;4;;5;5;4;3;5;5;Q62;Q63;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
82;65.94.11.86;Oui;Oui;Oui;Non;Non;Non;;Q3A2;;Q42;Q48;Q47;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
346;132.207.67.106;Oui;Non;Oui;Non;Non;Non;;Q3A2;;Q43;Q41;Q48;4;5;3;4;4;3;5;5;Q63;Q62;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
546;104.158.68.3;Oui;Oui;Non;Non;Non;Non;;Q3A2;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
58;67.70.33.141;Oui;Oui;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
75;132.207.37.26;Oui;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
87;10.200.31.191;Oui;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
93;10.200.53.159;Peut-être;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
110;96.20.213.247;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
141;10.200.57.15;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
143;10.200.2.235;Peut-être;Non;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
165;137.175.138.82;Oui;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
175;132.207.214.38;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
177;10.200.24.97;Oui;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
182;10.200.8.105;Peut-être;Oui;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
185;206.167.243.2;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
196;10.200.27.127;Peut-être;Non;Non;Non;Oui;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
210;191.116.136.248;Peut-être;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
216;67.68.244.121;Oui;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
219;10.200.17.75;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
244;207.236.124.226;Peut-être;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
266;66.171.169.74;Oui;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
268;132.207.100.178;Oui;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
271;10.200.57.66;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
274;10.10.5.15;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
301;10.200.16.254;Oui;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
316;12.27.65.221;Oui;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
325;10.200.1.55;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
331;10.200.58.176;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
